date,equity
2026-03-13,10008.05
2026-03-13,10008.05
2026-03-13,9907.97
2026-03-13,9808.89
2026-03-13,9710.8
2026-03-13,9613.69
2026-03-13,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-16,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-17,9902.1
2026-03-18,9902.1
2026-03-18,9902.1
2026-03-18,10199.16
2026-03-18,10505.14
2026-03-18,10820.29
2026-03-18,10712.09
2026-03-18,10604.97
2026-03-19,10604.97
2026-03-19,10604.97
2026-03-19,10498.92
2026-03-19,10393.93
2026-03-19,10289.99
2026-03-19,10187.09
2026-03-19,10492.7
2026-03-20,10492.7
2026-03-20,10492.7
2026-03-20,10807.48
2026-03-20,10699.41
2026-03-20,10592.41
2026-03-20,10910.19
2026-03-20,10801.09
2026-03-23,10801.09
2026-03-23,10801.09
2026-03-23,10693.07
2026-03-23,11013.87
2026-03-23,11013.87
2026-03-23,11013.87
2026-03-23,10903.73
2026-03-24,10903.73
2026-03-24,10903.73
2026-03-24,10794.69
2026-03-24,10686.74
2026-03-24,11007.35
2026-03-24,10897.27
2026-03-24,11224.19
2026-03-25,11224.19
2026-03-25,11224.19
2026-03-25,11224.19
2026-03-25,11224.19
2026-03-25,11224.19
2026-03-25,11111.95
2026-03-25,11445.31
2026-03-26,11445.31
2026-03-26,11445.31
2026-03-26,11330.85
2026-03-26,11217.55
2026-03-26,11554.07
2026-03-26,11438.53
2026-03-26,11781.69
2026-03-27,11781.69
2026-03-27,11781.69
2026-03-27,12135.14
2026-03-27,12499.19
2026-03-27,12374.2
2026-03-27,12250.46
2026-03-27,12127.95
2026-03-30,12127.95
2026-03-30,12127.95
2026-03-30,12491.79
2026-03-30,12366.87
2026-03-30,12737.88
2026-03-30,12610.5
2026-03-30,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-03-31,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-01,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-02,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-06,12484.4
2026-04-07,12484.4
2026-04-07,12484.4
2026-04-07,12359.55
2026-04-07,12359.55
2026-04-07,12359.55
2026-04-07,12359.55
2026-04-07,12235.96
2026-04-08,12235.96
2026-04-08,12235.96
2026-04-08,12113.6
2026-04-08,11992.46
2026-04-08,11872.54
2026-04-08,12228.71
2026-04-08,12595.57
2026-04-09,12595.57
2026-04-09,12595.57
2026-04-09,12973.44
2026-04-09,13362.64
2026-04-09,13763.52
2026-04-09,13625.89
2026-04-09,13489.63
2026-04-10,13489.63
2026-04-10,13489.63
2026-04-10,13894.32
2026-04-10,13755.38
2026-04-10,13617.82
2026-04-10,13481.64
2026-04-10,13346.83
2026-04-13,13346.83
2026-04-13,13346.83
2026-04-13,13747.23
2026-04-13,13609.76
2026-04-13,14018.05
2026-04-13,14438.59
2026-04-13,14294.21
2026-04-14,14294.21
2026-04-14,14294.21
2026-04-14,14151.27
2026-04-14,14009.75
2026-04-14,13869.66
2026-04-14,13730.96
2026-04-14,14142.89
2026-04-15,14142.89
2026-04-15,14142.89
2026-04-15,14567.17
2026-04-15,15004.19
2026-04-15,15454.32
2026-04-15,15299.77
2026-04-15,15758.77
2026-04-16,15758.77
2026-04-16,15758.77
2026-04-16,15601.18
2026-04-16,15445.17
2026-04-16,15290.71
2026-04-16,15137.81
2026-04-16,14986.43
2026-04-17,14986.43
2026-04-17,14986.43
2026-04-17,14836.57
2026-04-17,14688.2
2026-04-17,14541.32
2026-04-17,14395.9
2026-04-17,14251.95
2026-04-20,14251.95
2026-04-20,14251.95
2026-04-20,14679.5
2026-04-20,14532.71
2026-04-20,14968.69
2026-04-20,14819.0
2026-04-20,14670.81
2026-04-21,14670.81
2026-04-21,14670.81
2026-04-21,14524.1
2026-04-21,14524.1
2026-04-21,14524.1
2026-04-21,14378.86
2026-04-21,14378.86
2026-04-22,14378.86
2026-04-22,14378.86
2026-04-22,14810.23
2026-04-22,14662.13
2026-04-22,15101.99
2026-04-22,15555.05
2026-04-22,16021.7
2026-04-23,16021.7
2026-04-23,16021.7
2026-04-23,16502.35
2026-04-23,16502.35
2026-04-23,16337.33
2026-04-23,16173.96
2026-04-23,16659.18
2026-04-24,16659.18
2026-04-24,16659.18
2026-04-24,17158.95
2026-04-24,17673.72
2026-04-24,17496.98
2026-04-24,18021.89
2026-04-24,17841.67
2026-04-27,17841.67
2026-04-27,17841.67
2026-04-27,18376.92
2026-04-27,18928.23
2026-04-27,18738.95
2026-04-27,18551.56
2026-04-27,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-28,19108.11
2026-04-29,19108.11
2026-04-29,19108.11
2026-04-29,19108.11
2026-04-29,19108.11
2026-04-29,19108.11
2026-04-29,19681.35
2026-04-29,19484.54
2026-04-30,19484.54
2026-04-30,19484.54
2026-04-30,20069.07
2026-04-30,19868.38
2026-04-30,19669.7
2026-04-30,20259.79
2026-04-30,20057.19
2026-05-01,20057.19
2026-05-01,20057.19
2026-05-01,19856.62
2026-05-01,19658.05
2026-05-01,20247.79
2026-05-01,20855.23
2026-05-01,21480.88
2026-05-04,21480.88
2026-05-04,21480.88
2026-05-04,21266.08
2026-05-04,21053.41
2026-05-04,21685.02
2026-05-04,22335.57
2026-05-04,22112.21
2026-05-05,22112.21
2026-05-05,22112.21
2026-05-05,22775.58
2026-05-05,22547.82
2026-05-05,22322.34
2026-05-05,22992.01
2026-05-05,23681.77
2026-05-06,23681.77
2026-05-06,23681.77
2026-05-06,24392.23
2026-05-06,24148.31
2026-05-06,24872.75
2026-05-06,25618.94
2026-05-06,26387.51
2026-05-07,26387.51
2026-05-07,26387.51
2026-05-07,27179.13
2026-05-07,26907.34
2026-05-07,27714.56
2026-05-07,27437.41
2026-05-07,27163.04
2026-05-08,27163.04
2026-05-08,27163.04
2026-05-08,26891.41
2026-05-08,27698.15
2026-05-08,27421.17
2026-05-08,27146.96
2026-05-08,27961.37
2026-05-11,27961.37
2026-05-11,27961.37
2026-05-11,27681.75
2026-05-11,27404.94
2026-05-11,28227.08
2026-05-11,27944.81
2026-05-11,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-12,27665.37
2026-05-13,27665.37
2026-05-13,27665.37
2026-05-13,27388.71
2026-05-13,27114.82
2026-05-13,27928.27
2026-05-13,27648.99
2026-05-13,28478.46
2026-05-14,28478.46
2026-05-14,28478.46
2026-05-14,28193.67
2026-05-14,27911.73
2026-05-14,28749.09
2026-05-14,28461.6
2026-05-14,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-15,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-18,29315.44
2026-05-19,29315.44
2026-05-19,29315.44
2026-05-19,29315.44
2026-05-19,30194.91
2026-05-19,30194.91
2026-05-19,30194.91
2026-05-19,30194.91
2026-05-20,30194.91
2026-05-20,30194.91
2026-05-20,31100.75
2026-05-20,32033.78
2026-05-20,32994.79
2026-05-20,33984.63
2026-05-20,33644.79
2026-05-21,33644.79
2026-05-21,33644.79
2026-05-21,33308.34
2026-05-21,32975.26
2026-05-21,33964.51
2026-05-21,33624.87
2026-05-21,33288.62
2026-05-22,33288.62
2026-05-22,33288.62
2026-05-22,34287.28
2026-05-22,35315.9
