date,equity
2026-03-13,10667.96
2026-03-13,10561.28
2026-03-13,10455.66
2026-03-13,10351.11
2026-03-16,10351.11
2026-03-16,10351.11
2026-03-16,10247.6
2026-03-16,10247.6
2026-03-16,10247.6
2026-03-16,10247.6
2026-03-16,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-17,10247.6
2026-03-18,10247.6
2026-03-18,10247.6
2026-03-18,10145.12
2026-03-18,10043.67
2026-03-18,9943.23
2026-03-18,9843.8
2026-03-18,9745.36
2026-03-19,9745.36
2026-03-19,9745.36
2026-03-19,10037.72
2026-03-19,9937.35
2026-03-19,9837.97
2026-03-19,9739.59
2026-03-19,9642.2
2026-03-20,9642.2
2026-03-20,9642.2
2026-03-20,9545.78
2026-03-20,9450.32
2026-03-20,9733.83
2026-03-20,9636.49
2026-03-20,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-23,9540.12
2026-03-24,9540.12
2026-03-24,9540.12
2026-03-24,9540.12
2026-03-24,9826.33
2026-03-24,9826.33
2026-03-24,9826.33
2026-03-24,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-25,10121.12
2026-03-26,10121.12
2026-03-26,10121.12
2026-03-26,10424.75
2026-03-26,10320.5
2026-03-26,10217.3
2026-03-26,10115.13
2026-03-26,10013.97
2026-03-27,10013.97
2026-03-27,10013.97
2026-03-27,9913.83
2026-03-27,9814.7
2026-03-27,9716.55
2026-03-27,10008.05
2026-03-27,9907.97
2026-03-30,9907.97
2026-03-30,9907.97
2026-03-30,9808.89
2026-03-30,9710.8
2026-03-30,9613.69
2026-03-30,9902.1
2026-03-30,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-03-31,10199.16
2026-04-01,10199.16
2026-04-01,10199.16
2026-04-01,10505.14
2026-04-01,10820.29
2026-04-01,10820.29
2026-04-01,10820.29
2026-04-01,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-02,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-06,10820.29
2026-04-07,10820.29
2026-04-07,10820.29
2026-04-07,10712.09
2026-04-07,10604.97
2026-04-07,10498.92
2026-04-07,10498.92
2026-04-07,10498.92
2026-04-08,10498.92
2026-04-08,10498.92
2026-04-08,10393.93
2026-04-08,10289.99
2026-04-08,10187.09
2026-04-08,10492.7
2026-04-08,10807.48
2026-04-09,10807.48
2026-04-09,10807.48
2026-04-09,10699.41
2026-04-09,10592.41
2026-04-09,10910.19
2026-04-09,10801.09
2026-04-09,10693.07
2026-04-10,10693.07
2026-04-10,10693.07
2026-04-10,11013.87
2026-04-10,10903.73
2026-04-10,10794.69
2026-04-10,10794.69
2026-04-10,10794.69
2026-04-13,10794.69
2026-04-13,10794.69
2026-04-13,10686.74
2026-04-13,11007.35
2026-04-13,10897.27
2026-04-13,11224.19
2026-04-13,11111.95
2026-04-14,11111.95
2026-04-14,11111.95
2026-04-14,11445.31
2026-04-14,11330.85
2026-04-14,11217.55
2026-04-14,11554.07
2026-04-14,11438.53
2026-04-15,11438.53
2026-04-15,11438.53
2026-04-15,11781.69
2026-04-15,12135.14
2026-04-15,12499.19
2026-04-15,12374.2
2026-04-15,12250.46
2026-04-16,12250.46
2026-04-16,12250.46
2026-04-16,12127.95
2026-04-16,12491.79
2026-04-16,12366.87
2026-04-16,12737.88
2026-04-16,12610.5
2026-04-17,12610.5
2026-04-17,12610.5
2026-04-17,12484.4
2026-04-17,12359.55
2026-04-17,12235.96
2026-04-17,12113.6
2026-04-17,11992.46
2026-04-20,11992.46
2026-04-20,11992.46
2026-04-20,11872.54
2026-04-20,12228.71
2026-04-20,12595.57
2026-04-20,12973.44
2026-04-20,13362.64
2026-04-21,13362.64
2026-04-21,13362.64
2026-04-21,13763.52
2026-04-21,13763.52
2026-04-21,13763.52
2026-04-21,13763.52
2026-04-21,13763.52
2026-04-22,13763.52
2026-04-22,13763.52
2026-04-22,13625.89
2026-04-22,13489.63
2026-04-22,13489.63
2026-04-22,13894.32
2026-04-22,13755.38
2026-04-23,13755.38
2026-04-23,13755.38
2026-04-23,13617.82
2026-04-23,13617.82
2026-04-23,13617.82
2026-04-23,13617.82
2026-04-23,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-24,13617.82
2026-04-27,13617.82
2026-04-27,13617.82
2026-04-27,13617.82
2026-04-27,13617.82
2026-04-27,13617.82
2026-04-27,13481.64
2026-04-27,13481.64
2026-04-28,13481.64
2026-04-28,13481.64
2026-04-28,13346.83
2026-04-28,13346.83
2026-04-28,13346.83
2026-04-28,13346.83
2026-04-28,13346.83
2026-04-29,13346.83
2026-04-29,13346.83
2026-04-29,13346.83
2026-04-29,13346.83
2026-04-29,13747.23
2026-04-29,13609.76
2026-04-29,14018.05
2026-04-30,14018.05
2026-04-30,14018.05
2026-04-30,14438.59
2026-04-30,14294.21
2026-04-30,14151.27
2026-04-30,14009.75
2026-04-30,13869.66
2026-05-01,13869.66
2026-05-01,13869.66
2026-05-01,13730.96
2026-05-01,14142.89
2026-05-01,14567.17
2026-05-01,15004.19
2026-05-01,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-04,15454.32
2026-05-05,15454.32
2026-05-05,15454.32
2026-05-05,15454.32
2026-05-05,15299.77
2026-05-05,15299.77
2026-05-05,15758.77
2026-05-05,15601.18
2026-05-06,15601.18
2026-05-06,15601.18
2026-05-06,15445.17
2026-05-06,15290.71
2026-05-06,15137.81
2026-05-06,14986.43
2026-05-06,14836.57
2026-05-07,14836.57
2026-05-07,14836.57
2026-05-07,14688.2
2026-05-07,14541.32
2026-05-07,14395.9
2026-05-07,14395.9
2026-05-07,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-08,14395.9
2026-05-11,14395.9
2026-05-11,14395.9
2026-05-11,14395.9
2026-05-11,14395.9
2026-05-11,14251.95
2026-05-11,14679.5
2026-05-11,14532.71
2026-05-12,14532.71
2026-05-12,14532.71
2026-05-12,14532.71
2026-05-12,14968.69
2026-05-12,14819.0
2026-05-12,14670.81
2026-05-12,14524.1
2026-05-13,14524.1
2026-05-13,14524.1
2026-05-13,14524.1
2026-05-13,14524.1
2026-05-13,14378.86
2026-05-13,14810.23
2026-05-13,14662.13
2026-05-14,14662.13
2026-05-14,14662.13
2026-05-14,15101.99
2026-05-14,15555.05
2026-05-14,16021.7
2026-05-14,16502.35
2026-05-14,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-15,16337.33
2026-05-18,16337.33
2026-05-18,16337.33
2026-05-18,16337.33
2026-05-18,16337.33
2026-05-18,16173.96
2026-05-18,16659.18
2026-05-18,16659.18
2026-05-19,16659.18
2026-05-19,16659.18
2026-05-19,17158.95
2026-05-19,17673.72
2026-05-19,17496.98
2026-05-19,18021.89
2026-05-19,17841.67
2026-05-20,17841.67
2026-05-20,17841.67
2026-05-20,18376.92
2026-05-20,18928.23
2026-05-20,18738.95
2026-05-20,18551.56
2026-05-20,19108.11
2026-05-21,19108.11
2026-05-21,19108.11
2026-05-21,19681.35
2026-05-21,19484.54
2026-05-21,20069.07
2026-05-21,19868.38
2026-05-21,19669.7
2026-05-22,19669.7
2026-05-22,19669.7
2026-05-22,20259.79
2026-05-22,20057.19
